التاريخ,مفتاح الترتيب,الملف المصدر,نوع المستند,المسار,وسم آلي,وسم مراجعة
1445-4-7,14450407,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,"طلب تنفيذ مقدم من السيدة/ عاتقة ضد السيد/ أسامة فيما يتعلق بالمبلغ المحكوم لها به بموجب صك الحكم رقم (4530241622) وتاريخ 13/03/1445هـ، وقدره (27,651,219) ريال ـ 13/03/1445هـ",حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,أمر تنفيذ الوالدة عاتقة ضد الشيخ أسامة ـ 401024501240718 ـ 08-04-1445 ـ منتهي,محضر,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,أمر تنفيذ عاتقة ـ نسخة,إخطار مطالبة,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/08,14450408,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/10,14450410,صورة رفض مذكرة طلب النقض ـ 10-04-1445,مذكرة قضائية,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/14,14450414,أمر تنفيذ الوالدة عاتقة ضد الشيخ أسامة ـ 401024501240718 ـ 08-04-1445 ـ منتهي,محضر,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-04-17,14450417,أمر تنفيذ الوالدة عاتقة ضد الشيخ أسامة ـ 401024501240718 ـ 08-04-1445 ـ منتهي,محضر,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/30,14450430,صورة تقديم الشكوى,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/30,14450430,موجز عن شكوى الشيخ اسامة زيني رقم 230747621 في 30-04-1445هـ الى المجلس الأعلى للقضاء ـ في القضية 42824717.pdf,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/30,14450430,طلب الشكوى للمجلس الأعلى (صورة),شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/30,14450430,موجز إعادة فتح الشكوى,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/04/30,14450430,صورة تقديم الشكوى ـ 243138211,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/15,14450615,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445 / 06 / 18,14450618,شكوى لدى المجلس الأعلى للقضاء ضد الدائرة. ـ —,شكوى,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,طلب اعادة فتح شكوى رقم 199058 المجلس الأعلى للقضاء ـ في 13-11-1445 ـ 21-05-2024.pdf,شكوى,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,موجز عن شكوى الشيخ اسامة زيني رقم 230747621 في 30-04-1445هـ الى المجلس الأعلى للقضاء ـ في القضية 42824717.pdf,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,صورة تقديم 21-05-2024 (3),شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,رد مجلس القضاء الأعلى على الشكوى ـ 199058,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,طلب اعادة فتح شكوى رقم 199058 ـ في 13-11-1445 ـ 21-05-2024.JPG,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,موجز إعادة فتح الشكوى,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/18,14450618,صورة تقديم الشكوى ـ 243138211,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/19,14450619,تفاصيل طلب موعد مع وزير العدل بتاريخ 19-06-1445.pdf,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/06/25,14450625,الشكوى ومرفقاتها,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/07/04,14450704,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
